+----------+---------+---------+-----------+---------+---------+-----------+---------+---------+-----------+---------+---------+-----------+---------+---------+-----------+---------+---------+-----------+---------+---------+-----------+---------+---------+-----------+
|  Cards   | FoldSB0 | CallSB0 | ActionSB0 | FoldSB1 | CallSB1 | ActionSB1 | FoldSB2 | CallSB2 | ActionSB2 | FoldSB3 | CallSB3 | ActionSB3 | FoldBB0 | CallBB0 | ActionBB0 | FoldBB1 | CallBB1 | ActionBB1 | FoldBB2 | CallBB2 | ActionBB2 | FoldBB3 | CallBB3 | ActionBB3 |
| 2♠,9♣ -  |   48.0  |  58.09  |    call   |   48.0  |  83.36  |    call   |  48.23  |  67.38  |    call   |  46.97  |   60.9  |    call   |  45.65  |  47.22  |    call   |  48.46  |  49.83  |    call   |  49.43  |  53.73  |    call   |   47.3  |  47.72  |    call   |
| 2♠,T♣ -  |   48.0  |  60.54  |    call   |   48.0  |  62.59  |    call   |   48.0  |   65.6  |    call   |   48.0  |  60.64  |    call   |  47.27  |   46.2  |    fold   |  49.24  |  53.51  |    call   |  48.19  |  57.16  |    call   |   48.0  |   50.6  |    call   |
| 2♠,J♣ -  |  48.91  |  60.56  |    call   |   48.0  |  63.27  |    call   |   48.0  |  64.84  |    call   |  47.21  |   53.1  |    call   |  48.08  |  57.51  |    call   |  49.44  |   58.0  |    call   |  49.44  |  53.76  |    call   |  48.12  |  55.85  |    call   |
| 2♠,Q♣ -  |  48.52  |  61.33  |    call   |  48.04  |  67.88  |    call   |  48.04  |  64.02  |    call   |   48.0  |   59.9  |    call   |  47.08  |  46.77  |    fold   |  49.07  |  46.68  |    fold   |  49.66  |  41.65  |    fold   |   48.0  |  55.83  |    call   |
| 2♠,K♣ -  |  48.33  |  60.34  |    call   |   48.0  |  70.18  |    call   |   48.4  |  72.29  |    call   |   48.0  |  68.03  |    call   |  47.19  |  54.64  |    call   |   49.3  |  41.38  |    fold   |  49.84  |  51.98  |    call   |   48.0  |  53.73  |    call   |
| 2♠,A♣ -  |  47.19  |  52.82  |    call   |  48.26  |  61.63  |    call   |   48.4  |  54.55  |    call   |   48.0  |  62.64  |    call   |  47.49  |  44.28  |    fold   |  48.16  |   46.8  |    fold   |  49.66  |  38.43  |    fold   |  47.66  |  54.76  |    call   |
| 2♠,2♦ -  |  48.08  |  61.69  |    call   |   48.0  |  65.36  |    call   |  48.52  |  66.98  |    call   |  48.19  |  62.51  |    call   |  46.65  |  46.75  |    call   |  49.81  |  51.59  |    call   |  49.35  |  41.04  |    fold   |  48.04  |  56.57  |    call   |
| 2♠,3♦ -  |   48.0  |  55.22  |    call   |   48.3  |  63.22  |    call   |   48.0  |  73.69  |    call   |  48.16  |   56.8  |    call   |  48.23  |  53.02  |    call   |  48.97  |  47.37  |    fold   |  48.52  |  47.35  |    fold   |   48.0  |  64.71  |    call   |
| 2♠,4♦ -  |   48.0  |  60.85  |    call   |   48.0  |  71.64  |    call   |   48.0  |  73.18  |    call   |  47.08  |  62.74  |    call   |  47.37  |  53.78  |    call   |   48.0  |  62.75  |    call   |  48.55  |  53.51  |    call   |  48.07  |  55.58  |    call   |
| 2♠,5♦ -  |  47.34  |  68.04  |    call   |   48.0  |   72.2  |    call   |   48.0  |  65.05  |    call   |   48.0  |  63.28  |    call   |   48.0  |  59.97  |    call   |   48.0  |  57.69  |    call   |  49.45  |  46.38  |    fold   |  48.55  |  46.24  |    fold   |
